,prec[mm],q_prec,ta[C],td[C],ws[km/h],wd[deg],max_ws[km/h],mslp[hPa]
2017-02-17 02:03:00,0.0,Y,32.0,14.2,11.2,143.0,14.8,1010.9
2017-02-17 02:04:00,0.0,Y,31.8,14.0,13.0,131.0,16.6,1010.7
2017-02-17 02:05:00,0.0,Y,32.2,14.8,9.4,140.0,11.2,1010.7
2017-02-17 02:06:00,0.0,Y,32.0,14.2,7.6,44.0,9.4,1010.7
2017-02-17 02:07:00,0.0,Y,32.1,14.3,5.4,1.0,7.6,1010.7
2017-02-17 02:08:00,0.0,Y,32.4,14.1,7.6,79.0,9.4,1010.7
2017-02-17 02:09:00,0.0,Y,32.2,13.9,9.4,148.0,11.2,1010.6
2017-02-17 02:10:00,0.0,Y,32.5,14.6,7.6,161.0,9.4,1010.6
2017-02-17 02:11:00,0.0,Y,32.5,14.1,11.2,106.0,13.0,1010.6
2017-02-17 02:12:00,0.0,Y,32.7,14.3,11.2,98.0,13.0,1010.6
2017-02-17 02:13:00,0.0,Y,32.9,14.5,11.2,73.0,13.0,1010.5
2017-02-17 02:14:00,0.0,Y,32.8,14.4,16.6,88.0,18.4,1010.5
2017-02-17 02:15:00,0.0,Y,32.9,14.5,18.4,96.0,20.5,1010.5
2017-02-17 02:16:00,0.0,Y,32.8,13.9,14.8,85.0,20.5,1010.5
2017-02-17 02:17:00,0.0,Y,32.3,13.5,11.2,79.0,13.0,1010.5
2017-02-17 02:18:00,0.0,Y,32.4,13.6,5.4,147.0,7.6,1010.5
2017-02-17 02:19:00,0.0,Y,32.8,13.9,1.8,120.0,5.4,1010.4
2017-02-17 02:20:00,0.0,Y,32.9,14.0,5.4,66.0,7.6,1010.4
2017-02-17 02:21:00,0.0,Y,33.2,14.3,7.6,115.0,9.4,1010.4
2017-02-17 02:22:00,0.0,Y,33.0,14.1,3.6,160.0,7.6,1010.4
2017-02-17 02:23:00,0.0,Y,33.1,14.2,0.0,89.0,3.6,1010.3
2017-02-17 02:24:00,0.0,Y,33.1,14.2,0.0,83.0,5.4,1010.3
2017-02-17 02:25:00,0.0,Y,33.5,14.0,9.4,70.0,16.6,1010.3
2017-02-17 02:26:00,0.0,Y,33.1,13.7,14.8,70.0,16.6,1010.2
2017-02-17 02:27:00,0.0,Y,33.1,14.2,11.2,73.0,13.0,1010.2
2017-02-17 02:28:00,0.0,Y,33.4,14.5,7.6,74.0,11.2,1010.2
2017-02-17 02:29:00,0.0,Y,33.4,14.0,9.4,105.0,11.2,1010.2
2017-02-17 02:30:00,0.0,Y,33.2,13.8,5.4,80.0,7.6,1010.2
2017-02-17 02:31:00,0.0,Y,33.1,13.7,5.4,93.0,7.6,1010.1
2017-02-17 02:32:00,0.0,Y,33.5,14.0,5.4,134.0,7.6,1010.1
2017-02-17 02:33:00,0.0,Y,33.9,14.9,3.6,103.0,7.6,1010.1
2017-02-17 02:34:00,0.0,Y,34.0,14.5,5.4,21.0,7.6,1010.1
2017-02-17 02:35:00,0.0,Y,34.0,14.5,11.2,333.0,14.8,1010.1
2017-02-17 02:36:00,0.0,Y,34.1,14.6,11.2,330.0,14.8,1010.0
2017-02-17 02:37:00,0.0,Y,34.3,14.2,9.4,322.0,11.2,1010.0
2017-02-17 02:38:00,0.0,Y,34.4,14.3,16.6,341.0,24.1,1010.0
2017-02-17 02:39:00,0.0,Y,34.2,14.1,16.6,326.0,18.4,1010.0
2017-02-17 02:40:00,0.0,Y,34.3,14.2,16.6,308.0,20.5,1010.0
2017-02-17 02:41:00,0.0,Y,34.6,14.5,9.4,316.0,13.0,1009.9
2017-02-17 02:42:00,0.0,Y,34.5,14.4,13.0,337.0,14.8,1009.9
2017-02-17 02:43:00,0.0,Y,34.1,14.1,11.2,343.0,13.0,1009.9
2017-02-17 02:44:00,0.0,Y,34.0,14.0,11.2,326.0,13.0,1009.9
2017-02-17 02:45:00,0.0,Y,34.1,14.1,9.4,334.0,20.5,1009.9
2017-02-17 02:46:00,0.0,Y,35.1,14.9,22.3,352.0,25.9,1009.8
2017-02-17 02:47:00,0.0,Y,35.4,14.6,27.7,334.0,33.5,1009.8
2017-02-17 02:48:00,0.0,Y,34.8,13.6,27.7,338.0,33.5,1009.8
2017-02-17 02:49:00,0.0,Y,34.7,14.0,22.3,339.0,25.9,1009.8
2017-02-17 02:50:00,0.0,Y,35.1,13.8,22.3,328.0,27.7,1009.8
2017-02-17 02:51:00,0.0,Y,34.6,14.0,16.6,334.0,22.3,1009.8
2017-02-17 02:52:00,0.0,Y,34.7,14.0,18.4,325.0,22.3,1009.8
2017-02-17 02:53:00,0.0,Y,34.6,14.0,14.8,331.0,16.6,1009.8
2017-02-17 02:54:00,0.0,Y,34.5,13.9,13.0,333.0,14.8,1009.8
2017-02-17 02:55:00,0.0,Y,34.8,14.1,11.2,333.0,14.8,1009.7
2017-02-17 02:56:00,0.0,Y,34.5,13.9,14.8,322.0,16.6,1009.7
2017-02-17 02:57:00,0.0,Y,35.0,14.3,9.4,325.0,13.0,1009.7
2017-02-17 02:58:00,0.0,Y,35.9,15.1,16.6,313.0,22.3,1009.6
2017-02-17 02:59:00,0.0,Y,35.6,14.3,16.6,331.0,27.7,1009.6
2017-02-17 03:00:00,0.0,Y,35.5,14.2,25.9,337.0,29.5,1009.6
2017-02-17 03:01:00,0.0,Y,35.2,13.9,20.5,347.0,27.7,1009.6
2017-02-17 03:02:00,0.0,Y,34.7,13.5,22.3,356.0,27.7,1009.6
2017-02-17 03:03:00,0.0,Y,35.4,14.1,18.4,348.0,20.5,1009.6
2017-02-17 03:04:00,0.0,Y,35.4,14.1,18.4,0.0,20.5,1009.6
2017-02-17 03:05:00,0.0,Y,35.2,13.9,14.8,355.0,20.5,1009.6
2017-02-17 03:06:00,0.0,Y,34.7,13.5,13.0,357.0,14.8,1009.5
2017-02-17 03:07:00,0.0,Y,34.7,13.5,11.2,348.0,13.0,1009.5
2017-02-17 03:08:00,0.0,Y,35.3,14.0,20.5,334.0,27.7,1009.5
2017-02-17 03:09:00,0.0,Y,35.5,14.2,22.3,329.0,25.9,1009.5
2017-02-17 03:10:00,0.0,Y,35.3,14.0,22.3,338.0,27.7,1009.5
2017-02-17 03:11:00,0.0,Y,35.0,13.8,14.8,350.0,16.6,1009.4
2017-02-17 03:12:00,0.0,Y,34.9,13.7,13.0,2.0,14.8,1009.4
2017-02-17 03:13:00,0.0,Y,34.9,14.2,9.4,1.0,11.2,1009.3
2017-02-17 03:14:00,0.0,Y,35.5,14.7,11.2,315.0,14.8,1009.3
2017-02-17 03:15:00,0.0,Y,36.0,14.6,16.6,303.0,27.7,1009.3
2017-02-17 03:16:00,, ,,,,,,
2017-02-17 03:17:00,0.0,Y,35.8,14.4,16.6,299.0,20.5,1009.2
2017-02-17 03:18:00,0.0,Y,35.1,13.8,13.0,300.0,16.6,1009.2
2017-02-17 03:19:00,0.0,Y,35.3,14.0,11.2,296.0,14.8,1009.2
2017-02-17 03:20:00,0.0,Y,35.6,14.3,13.0,313.0,16.6,1009.1
2017-02-17 03:21:00,0.0,Y,35.8,14.4,24.1,303.0,33.5,1009.1
2017-02-17 03:22:00,0.0,Y,36.3,14.9,22.3,309.0,25.9,1009.0
2017-02-17 03:23:00,0.0,Y,36.1,14.1,18.4,314.0,24.1,1009.0
2017-02-17 03:24:00,0.0,Y,36.2,14.2,18.4,295.0,24.1,1009.0
2017-02-17 03:25:00,0.0,Y,35.9,14.0,22.3,274.0,24.1,1009.0
2017-02-17 03:26:00,0.0,Y,35.7,13.8,16.6,296.0,20.5,1009.0
2017-02-17 03:27:00,0.0,Y,35.7,13.8,20.5,316.0,24.1,1008.9
2017-02-17 03:28:00,0.0,Y,35.6,13.7,22.3,345.0,24.1,1008.9
2017-02-17 03:29:00,0.0,Y,35.5,14.2,16.6,350.0,20.5,1008.9
2017-02-17 03:30:00,0.0,Y,35.6,13.7,16.6,335.0,20.5,1008.9
2017-02-17 03:31:00,0.0,Y,36.0,14.6,16.6,328.0,18.4,1008.8
2017-02-17 03:32:00,0.0,Y,36.4,14.4,24.1,334.0,27.7,1008.8
2017-02-17 03:33:00,0.0,Y,36.4,14.4,22.3,320.0,24.1,1008.8
2017-02-17 03:34:00,0.0,Y,35.9,14.0,20.5,315.0,24.1,1008.7
2017-02-17 03:35:00,0.0,Y,35.8,13.9,18.4,329.0,20.5,1008.7
2017-02-17 03:36:00,0.0,Y,35.8,13.9,11.2,315.0,13.0,1008.7
2017-02-17 03:37:00,0.0,Y,36.4,14.4,16.6,342.0,25.9,1008.6
2017-02-17 03:38:00,0.0,Y,36.0,13.5,24.1,348.0,25.9,1008.6
2017-02-17 03:39:00,0.0,Y,35.5,13.6,16.6,347.0,20.5,1008.6
2017-02-17 03:40:00,0.0,Y,35.4,13.5,16.6,331.0,24.1,1008.6
2017-02-17 03:41:00,0.0,Y,35.5,13.6,14.8,324.0,20.5,1008.4
2017-02-17 03:42:00,0.0,Y,36.3,14.9,20.5,336.0,24.1,1008.4
2017-02-17 03:43:00,0.0,Y,37.1,15.0,22.3,332.0,31.3,1008.3
2017-02-17 03:44:00,0.0,Y,36.2,14.2,22.3,316.0,29.5,1008.4
2017-02-17 03:45:00,0.0,Y,35.9,14.0,16.6,308.0,20.5,1008.4
2017-02-17 03:46:00,0.0,Y,35.7,13.8,16.6,315.0,20.5,1008.3
2017-02-17 03:47:00,0.0,Y,35.5,13.6,16.6,346.0,20.5,1008.3
2017-02-17 03:48:00,0.0,Y,35.1,13.3,11.2,328.0,14.8,1008.3
2017-02-17 03:49:00,0.0,Y,35.3,13.5,7.6,350.0,7.6,1008.2
2017-02-17 03:50:00,0.0,Y,35.5,13.6,7.6,329.0,7.6,1008.2
2017-02-17 03:51:00,0.0,Y,35.8,14.4,11.2,318.0,14.8,1008.2
2017-02-17 03:52:00,0.0,Y,36.1,14.1,13.0,322.0,18.4,1008.2
2017-02-17 03:53:00,0.0,Y,36.3,14.3,16.6,321.0,22.3,1008.1
2017-02-17 03:54:00,0.0,Y,36.3,14.3,27.7,328.0,31.3,1008.1
2017-02-17 03:55:00,0.0,Y,36.4,13.8,25.9,324.0,29.5,1008.1
2017-02-17 03:56:00,0.0,Y,36.3,14.3,18.4,326.0,22.3,1008.1
2017-02-17 03:57:00,0.0,Y,35.7,13.2,18.4,338.0,20.5,1008.1
2017-02-17 03:58:00,0.0,Y,35.4,13.5,11.2,346.0,14.8,1008.1
2017-02-17 03:59:00,0.0,Y,35.0,13.2,13.0,358.0,14.8,1008.0
2017-02-17 04:00:00,0.0,Y,34.6,12.9,13.0,2.0,14.8,1007.9
2017-02-17 04:01:00,0.0,Y,34.7,13.5,9.4,331.0,13.0,1007.9
2017-02-17 04:02:00,0.0,Y,35.3,14.0,7.6,316.0,9.4,1007.9
2017-02-17 04:03:00,0.0,Y,35.7,13.8,7.6,323.0,14.8,1007.8
2017-02-17 04:04:00,0.0,Y,36.3,14.3,16.6,297.0,18.4,1007.8
2017-02-17 04:05:00,0.0,Y,36.5,13.9,13.0,288.0,14.8,1007.7
2017-02-17 04:06:00,0.0,Y,36.3,13.7,13.0,293.0,14.8,1007.7
2017-02-17 04:07:00,0.0,Y,36.1,13.6,11.2,301.0,16.6,1007.7
2017-02-17 04:08:00,0.0,Y,36.1,13.6,7.6,263.0,9.4,1007.6
2017-02-17 04:09:00,0.0,Y,36.7,14.1,7.6,329.0,11.2,1007.6
2017-02-17 04:10:00,0.0,Y,36.7,14.1,11.2,355.0,14.8,1007.5
2017-02-17 04:11:00,0.0,Y,37.0,14.3,16.6,333.0,22.3,1007.5
2017-02-17 04:12:00,0.0,Y,37.1,14.4,16.6,354.0,20.5,1007.5
2017-02-17 04:13:00,0.0,Y,36.6,14.0,13.0,354.0,14.8,1007.5
2017-02-17 04:14:00,0.0,Y,37.1,13.8,20.5,330.0,33.5,1007.5
2017-02-17 04:15:00,0.0,Y,36.1,13.0,20.5,317.0,27.7,1007.4
2017-02-17 04:16:00,0.0,Y,35.4,12.4,18.4,301.0,24.1,1007.4
2017-02-17 04:17:00,0.0,Y,35.3,12.3,13.0,312.0,16.6,1007.4
2017-02-17 04:18:00,0.0,Y,35.4,13.0,18.4,348.0,27.7,1007.4
2017-02-17 04:19:00,0.0,Y,35.3,12.9,22.3,0.0,27.7,1007.4
2017-02-17 04:20:00,0.0,Y,35.0,12.6,16.6,355.0,20.5,1007.4
2017-02-17 04:21:00,0.0,Y,35.1,12.7,16.6,4.0,20.5,1007.4
2017-02-17 04:22:00,0.0,Y,34.9,13.1,20.5,10.0,24.1,1007.3
2017-02-17 04:23:00,0.0,Y,34.9,13.1,18.4,6.0,22.3,1007.3
2017-02-17 04:24:00,0.0,Y,34.9,13.1,13.0,344.0,16.6,1007.3
2017-02-17 04:25:00,0.0,Y,35.3,14.0,11.2,358.0,14.8,1007.2
2017-02-17 04:26:00,0.0,Y,36.7,15.2,18.4,357.0,27.7,1007.2
2017-02-17 04:27:00,0.0,Y,36.5,14.5,25.9,341.0,27.7,1007.2
2017-02-17 04:28:00,0.0,Y,36.0,14.1,22.3,339.0,24.1,1007.2
2017-02-17 04:29:00,0.0,Y,35.6,13.7,18.4,339.0,20.5,1007.2
2017-02-17 04:30:00,0.0,Y,35.4,13.5,14.8,325.0,16.6,1007.3
2017-02-17 04:31:00,0.0,Y,35.1,13.3,11.2,332.0,14.8,1007.2
2017-02-17 04:32:00,0.0,Y,35.0,13.2,7.6,338.0,9.4,1007.2
2017-02-17 04:33:00,0.0,Y,35.0,13.2,5.4,333.0,9.4,1007.1
2017-02-17 04:34:00,0.0,Y,35.4,13.5,11.2,327.0,14.8,1007.1
2017-02-17 04:35:00,0.0,Y,35.7,13.8,13.0,326.0,14.8,1007.1
2017-02-17 04:36:00,0.0,Y,36.1,14.1,11.2,317.0,13.0,1007.1
2017-02-17 04:37:00,0.0,Y,36.4,14.4,11.2,338.0,16.6,1007.0
2017-02-17 04:38:00,0.0,Y,36.5,14.5,13.0,331.0,16.6,1007.0
2017-02-17 04:39:00,0.0,Y,36.7,13.5,18.4,313.0,22.3,1007.0
2017-02-17 04:40:00,0.0,Y,36.9,13.6,16.6,323.0,20.5,1006.9
2017-02-17 04:41:00,0.0,Y,37.1,13.2,20.5,315.0,24.1,1006.9
2017-02-17 04:42:00,0.0,Y,37.1,13.2,29.5,314.0,33.5,1006.9
2017-02-17 04:43:00,0.0,Y,36.5,12.7,25.9,319.0,27.7,1006.9
2017-02-17 04:44:00,0.0,Y,36.0,12.2,18.4,318.0,24.1,1006.9
2017-02-17 04:45:00,0.0,Y,35.6,12.5,13.0,318.0,13.0,1006.8
2017-02-17 04:46:00,0.0,Y,35.7,12.6,11.2,306.0,13.0,1006.8
2017-02-17 04:47:00,0.0,Y,36.1,13.0,14.8,301.0,22.3,1006.7
2017-02-17 04:48:00,0.0,Y,36.0,12.9,14.8,291.0,18.4,1006.7
2017-02-17 04:49:00,0.0,Y,36.4,13.2,16.6,282.0,20.5,1006.7
2017-02-17 04:50:00,0.0,Y,36.3,13.1,13.0,332.0,14.8,1006.7
2017-02-17 04:51:00,0.0,Y,35.9,12.8,13.0,310.0,16.6,1006.6
2017-02-17 04:52:00,0.0,Y,36.0,12.9,14.8,297.0,16.6,1006.7
2017-02-17 04:53:00,0.0,Y,36.4,13.8,25.9,319.0,29.5,1006.7
2017-02-17 04:54:00,0.0,Y,36.5,13.9,24.1,323.0,27.7,1006.6
2017-02-17 04:55:00,0.0,Y,36.5,13.3,25.9,313.0,31.3,1006.6
2017-02-17 04:56:00,0.0,Y,36.4,13.2,24.1,326.0,27.7,1006.5
2017-02-17 04:57:00,0.0,Y,36.3,13.7,20.5,321.0,25.9,1006.5
2017-02-17 04:58:00,0.0,Y,37.1,14.4,14.8,326.0,18.4,1006.5
2017-02-17 04:59:00,0.0,Y,36.5,13.3,20.5,333.0,24.1,1006.4
2017-02-17 05:00:00,0.0,Y,36.0,12.9,22.3,348.0,25.9,1006.4
2017-02-17 05:01:00,0.0,Y,35.8,12.7,18.4,341.0,25.9,1006.4
2017-02-17 05:02:00,0.0,Y,35.6,12.5,20.5,335.0,25.9,1006.4
2017-02-17 05:03:00,0.0,Y,35.4,13.0,18.4,327.0,20.5,1006.4
2017-02-17 05:04:00,0.0,Y,35.4,13.0,13.0,318.0,18.4,1006.4
2017-02-17 05:05:00,0.0,Y,35.3,12.9,13.0,330.0,14.8,1006.4
2017-02-17 05:06:00,0.0,Y,35.6,13.1,11.2,340.0,13.0,1006.4
2017-02-17 05:07:00,0.0,Y,36.1,13.6,14.8,335.0,18.4,1006.3
2017-02-17 05:08:00,0.0,Y,36.3,13.7,11.2,336.0,13.0,1006.3
2017-02-17 05:09:00,0.0,Y,36.7,14.1,13.0,339.0,13.0,1006.3
2017-02-17 05:10:00,0.0,Y,37.0,13.7,22.3,307.0,25.9,1006.1
2017-02-17 05:11:00,0.0,Y,37.1,13.8,24.1,330.0,27.7,1006.1
2017-02-17 05:12:00,0.0,Y,37.2,13.9,25.9,328.0,29.5,1006.1
2017-02-17 05:13:00,0.0,Y,37.0,13.1,25.9,321.0,29.5,1006.1
2017-02-17 05:14:00,0.0,Y,36.8,13.5,22.3,317.0,24.1,1006.1
2017-02-17 05:15:00,0.0,Y,37.0,13.7,25.9,340.0,29.5,1006.0
2017-02-17 05:16:00,0.0,Y,37.0,13.7,27.7,318.0,29.5,1006.0
2017-02-17 05:17:00,0.0,Y,36.9,13.6,25.9,313.0,31.3,1006.0
2017-02-17 05:18:00,0.0,Y,36.7,12.8,24.1,320.0,27.7,1006.0
2017-02-17 05:19:00,0.0,Y,36.0,12.9,20.5,325.0,25.9,1006.0
2017-02-17 05:20:00,0.0,Y,35.7,12.6,22.3,339.0,25.9,1006.0
2017-02-17 05:21:00,0.0,Y,35.5,12.5,18.4,339.0,20.5,1005.9
2017-02-17 05:22:00,0.0,Y,35.5,13.1,14.8,326.0,16.6,1005.9
2017-02-17 05:23:00,0.0,Y,35.8,13.3,13.0,335.0,16.6,1005.9
2017-02-17 05:24:00,0.0,Y,36.1,13.6,14.8,356.0,16.6,1005.9
2017-02-17 05:25:00,0.0,Y,36.2,13.6,13.0,358.0,20.5,1005.8
2017-02-17 05:26:00,0.0,Y,36.4,13.2,18.4,348.0,22.3,1005.8
2017-02-17 05:27:00,0.0,Y,36.3,13.1,9.4,332.0,13.0,1005.8
2017-02-17 05:28:00,0.0,Y,36.7,13.5,9.4,309.0,14.8,1005.8
2017-02-17 05:29:00,0.0,Y,36.5,13.3,14.8,342.0,24.1,1005.9
2017-02-17 05:30:00,0.0,Y,36.1,13.0,24.1,341.0,31.3,1005.9
2017-02-17 05:31:00,0.0,Y,35.9,12.8,25.9,353.0,31.3,1005.9
2017-02-17 05:32:00,0.0,Y,36.3,13.1,27.7,344.0,33.5,1005.9
2017-02-17 05:33:00,0.0,Y,36.6,13.4,25.9,334.0,29.5,1005.9
2017-02-17 05:34:00,0.0,Y,36.4,13.2,27.7,339.0,33.5,1005.9
2017-02-17 05:35:00,0.0,Y,36.5,13.3,20.5,339.0,25.9,1005.9
2017-02-17 05:36:00,0.0,Y,36.6,13.4,20.5,335.0,25.9,1005.9
2017-02-17 05:37:00,0.0,Y,36.6,13.4,20.5,345.0,24.1,1005.9
2017-02-17 05:38:00,0.0,Y,36.4,13.2,16.6,338.0,20.5,1005.8
2017-02-17 05:39:00,0.0,Y,36.5,13.3,14.8,345.0,18.4,1005.8
2017-02-17 05:40:00,0.0,Y,36.5,13.3,16.6,351.0,16.6,1005.8
2017-02-17 05:41:00,0.0,Y,36.6,13.4,13.0,350.0,14.8,1005.8
2017-02-17 05:42:00,0.0,Y,36.7,13.5,14.8,335.0,16.6,1005.8
2017-02-17 05:43:00,0.0,Y,36.7,13.5,14.8,351.0,16.6,1005.8
2017-02-17 05:44:00,0.0,Y,36.5,13.3,11.2,322.0,13.0,1005.8
2017-02-17 05:45:00,0.0,Y,36.8,13.5,18.4,356.0,24.1,1005.7
2017-02-17 05:46:00,0.0,Y,37.2,13.9,20.5,356.0,24.1,1005.7
2017-02-17 05:47:00,0.0,Y,36.9,13.0,22.3,359.0,25.9,1005.7
2017-02-17 05:48:00,0.0,Y,37.0,13.1,22.3,359.0,29.5,1005.7
2017-02-17 05:49:00,0.0,Y,36.7,12.8,22.3,356.0,27.7,1005.7
2017-02-17 05:50:00,0.0,Y,36.8,12.9,18.4,1.0,20.5,1005.7
2017-02-17 05:51:00,0.0,Y,37.2,13.2,22.3,4.0,27.7,1005.6
2017-02-17 05:52:00,0.0,Y,37.0,13.1,22.3,10.0,25.9,1005.6
2017-02-17 05:53:00,0.0,Y,36.6,12.7,22.3,0.0,25.9,1005.6
2017-02-17 05:54:00,0.0,Y,36.6,12.7,16.6,6.0,18.4,1005.7
2017-02-17 05:55:00,0.0,Y,36.9,13.0,18.4,346.0,20.5,1005.7
2017-02-17 05:56:00,0.0,Y,37.1,13.2,16.6,351.0,20.5,1005.7
2017-02-17 05:57:00,0.0,Y,37.4,13.4,16.6,13.0,20.5,1005.7
2017-02-17 05:58:00,0.0,Y,37.3,13.3,14.8,8.0,22.3,1005.7
2017-02-17 05:59:00,0.0,Y,37.3,13.3,20.5,348.0,24.1,1005.7
2017-02-17 06:00:00,0.0,Y,37.5,13.5,16.6,341.0,18.4,1005.6
2017-02-17 06:01:00,0.0,Y,37.5,12.8,24.1,351.0,31.3,1005.6
2017-02-17 06:02:00,0.0,Y,36.9,12.4,27.7,0.0,31.3,1005.5
2017-02-17 06:03:00,0.0,Y,36.9,13.0,27.7,358.0,31.3,1005.5
2017-02-17 06:04:00,0.0,Y,36.6,12.7,25.9,0.0,31.3,1005.5
2017-02-17 06:05:00,0.0,Y,36.4,12.6,27.7,6.0,31.3,1005.5
2017-02-17 06:06:00,0.0,Y,35.9,12.2,22.3,1.0,25.9,1005.5
2017-02-17 06:07:00,0.0,Y,35.6,11.9,20.5,352.0,25.9,1005.5
2017-02-17 06:08:00,0.0,Y,35.6,12.5,24.1,356.0,29.5,1005.5
2017-02-17 06:09:00,0.0,Y,35.4,12.4,20.5,0.0,24.1,1005.6
2017-02-17 06:10:00,0.0,Y,35.3,12.3,20.5,1.0,25.9,1005.6
2017-02-17 06:11:00,0.0,Y,35.3,12.3,20.5,356.0,24.1,1005.6
2017-02-17 06:12:00,0.0,Y,35.3,12.3,14.8,350.0,18.4,1005.6
2017-02-17 06:13:00,0.0,Y,35.5,12.5,13.0,330.0,14.8,1005.5
2017-02-17 06:14:00,0.0,Y,35.5,12.5,14.8,316.0,16.6,1005.5
2017-02-17 06:15:00,0.0,Y,35.5,13.1,14.8,334.0,20.5,1005.4
2017-02-17 06:16:00,0.0,Y,35.4,13.0,18.4,350.0,22.3,1005.4
2017-02-17 06:17:00,0.0,Y,35.4,13.0,22.3,349.0,25.9,1005.3
2017-02-17 06:18:00,0.0,Y,35.5,13.1,18.4,345.0,20.5,1005.3
2017-02-17 06:19:00,0.0,Y,35.6,13.1,20.5,348.0,25.9,1005.3
2017-02-17 06:20:00,0.0,Y,35.7,13.2,24.1,345.0,25.9,1005.3
2017-02-17 06:21:00,0.0,Y,35.6,13.1,24.1,333.0,27.7,1005.3
2017-02-17 06:22:00,0.0,Y,35.6,13.1,22.3,330.0,24.1,1005.3
2017-02-17 06:23:00,0.0,Y,35.6,13.1,24.1,340.0,31.3,1005.3
2017-02-17 06:24:00,0.0,Y,35.6,13.1,22.3,339.0,27.7,1005.4
2017-02-17 06:25:00,0.0,Y,35.5,13.1,20.5,339.0,24.1,1005.4
2017-02-17 06:26:00,0.0,Y,35.4,13.0,14.8,339.0,18.4,1005.4
2017-02-17 06:27:00,0.0,Y,35.6,13.1,16.6,345.0,18.4,1005.4
2017-02-17 06:28:00,0.0,Y,35.7,13.2,14.8,348.0,18.4,1005.4
2017-02-17 06:29:00,0.0,Y,35.6,12.5,18.4,354.0,22.3,1005.4
2017-02-17 06:30:00,0.0,Y,35.5,12.5,20.5,0.0,22.3,1005.5
2017-02-17 06:31:00,0.0,Y,35.5,12.5,16.6,357.0,20.5,1005.5
2017-02-17 06:32:00,0.0,Y,35.7,13.2,16.6,351.0,18.4,1005.5
2017-02-17 06:33:00,0.0,Y,35.5,12.5,18.4,359.0,20.5,1005.5
2017-02-17 06:34:00,0.0,Y,35.5,12.5,18.4,1.0,20.5,1005.5
2017-02-17 06:35:00,0.0,Y,35.6,12.5,16.6,353.0,20.5,1005.5
2017-02-17 06:36:00,0.0,Y,35.5,12.5,22.3,353.0,25.9,1005.5
2017-02-17 06:37:00,0.0,Y,35.3,12.3,22.3,349.0,25.9,1005.5
2017-02-17 06:38:00,0.0,Y,35.3,12.9,16.6,331.0,20.5,1005.5
2017-02-17 06:39:00,0.0,Y,35.2,12.8,18.4,337.0,20.5,1005.5
2017-02-17 06:40:00,0.0,Y,35.1,12.7,18.4,337.0,20.5,1005.5
2017-02-17 06:41:00,0.0,Y,35.2,12.8,18.4,337.0,20.5,1005.4
2017-02-17 06:42:00,0.0,Y,35.2,12.8,14.8,346.0,18.4,1005.4
2017-02-17 06:43:00,0.0,Y,35.2,12.8,14.8,345.0,16.6,1005.4
2017-02-17 06:44:00,0.0,Y,35.2,12.8,14.8,342.0,14.8,1005.4
2017-02-17 06:45:00,0.0,Y,35.2,12.8,14.8,345.0,16.6,1005.4
2017-02-17 06:46:00,0.0,Y,35.1,12.7,14.8,342.0,16.6,1005.4
2017-02-17 06:47:00,0.0,Y,34.9,12.5,16.6,345.0,18.4,1005.4
2017-02-17 06:48:00,0.0,Y,34.9,12.5,14.8,342.0,18.4,1005.4
2017-02-17 06:49:00,0.0,Y,34.9,12.5,18.4,341.0,20.5,1005.4
2017-02-17 06:50:00,0.0,Y,34.8,12.5,18.4,341.0,20.5,1005.4
2017-02-17 06:51:00,0.0,Y,34.7,12.4,18.4,349.0,22.3,1005.4
2017-02-17 06:52:00,0.0,Y,34.5,12.8,22.3,347.0,25.9,1005.4
2017-02-17 06:53:00,0.0,Y,34.2,12.5,20.5,348.0,24.1,1005.5
2017-02-17 06:54:00,0.0,Y,34.0,12.4,20.5,347.0,22.3,1005.5
2017-02-17 06:55:00,0.0,Y,33.9,12.8,20.5,350.0,24.1,1005.5
2017-02-17 06:56:00,0.0,Y,33.8,12.7,20.5,348.0,22.3,1005.5
2017-02-17 06:57:00,0.0,Y,33.9,12.3,20.5,345.0,20.5,1005.5
2017-02-17 06:58:00,0.0,Y,34.0,12.4,18.4,347.0,20.5,1005.5
2017-02-17 06:59:00,0.0,Y,34.1,12.4,20.5,349.0,22.3,1005.5
2017-02-17 07:00:00,0.0,Y,34.2,12.5,20.5,349.0,22.3,1005.6
2017-02-17 07:01:00,0.0,Y,34.2,12.5,18.4,348.0,22.3,1005.7
2017-02-17 07:02:00,0.0,Y,34.2,12.5,20.5,345.0,25.9,1005.7
2017-02-17 07:03:00,0.0,Y,34.1,12.4,29.5,333.0,37.1,1005.8
2017-02-17 07:04:00,0.0,Y,33.8,12.2,35.3,348.0,40.7,1005.8
2017-02-17 07:05:00,0.0,Y,33.6,12.0,35.3,345.0,40.7,1005.9
2017-02-17 07:06:00,0.0,Y,33.4,11.9,31.3,344.0,35.3,1005.9
2017-02-17 07:07:00,0.0,Y,33.3,11.8,29.5,347.0,35.3,1005.9
2017-02-17 07:08:00,0.0,Y,33.3,11.8,29.5,344.0,33.5,1005.9
2017-02-17 07:09:00,0.0,Y,33.2,11.7,25.9,346.0,29.5,1005.9
2017-02-17 07:10:00,0.0,Y,33.2,11.7,25.9,346.0,33.5,1005.9
2017-02-17 07:11:00,0.0,Y,33.2,11.7,22.3,342.0,27.7,1005.9
2017-02-17 07:12:00,0.0,Y,33.2,11.7,20.5,344.0,24.1,1005.9
